ROUTE,ORIGIN_AIRPORT,ORIGIN_AIRPORT_NAME,DESTINATION_AIRPORT,DESTINATION_AIRPORT_NAME,ORIGIN_LATITUDE,ORIGIN_LONGITUDE,DESTINATION_LATITUDE,DESTINATION_LONGITUDE,flights,delayed_flights,avg_arrival_delay,delayed_15_rate,delayed_15_pct,adjusted_delay_rate,adjusted_delay_pct,flights_normalized,avg_arrival_delay_positive,avg_delay_normalized,delay_impact_score,cluster,pca_1,pca_2
MSP-BZN,MSP,Minneapolis-Saint Paul International Airport,BZN,Bozeman Yellowstone International Airport (Gallatin Field Airport),44.88055,-93.21692,45.7769,-111.15301,749,76,5.759679572763685,0.1014686248331108,10.15,0.1114382650162875,11.14,5.075901328273245,5.759679572763685,1.5117269219852192,8.18,2,-3.2924568326266073,0.49888695218804774
OGG-PHX,OGG,Kahului Airport,PHX,Phoenix Sky Harbor International Airport,20.89865,-156.43046,33.43417,-112.00806,589,61,6.050933786078098,0.1035653650254669,10.36,0.1155458447007665,11.55,3.9915966386554618,6.050933786078098,1.588171597395826,8.17,2,-3.2465431999182983,0.34269214181919405
SJU-ATL,SJU,Luis Muñoz Marín International Airport,ATL,Hartsfield-Jackson Atlanta International Airport,18.43942,-66.00183,33.64044,-84.42694,1528,126,6.022905759162303,0.0824607329842932,8.25,0.0888274490164792,8.88,10.355109785849823,6.022905759162303,1.580815159885119,8.15,2,-3.4604299803538576,1.1396646613342898
CLE-STL,CLE,Cleveland Hopkins International Airport,STL,St. Louis International Airport at Lambert Field,41.41089,-81.8494,38.74769,-90.35999,523,54,5.745697896749522,0.1032504780114722,10.33,0.1165507014427418,11.66,3.544320954188126,5.745697896749522,1.508057190747906,8.11,2,-3.299307230621348,0.32607589322486513
SLC-DTW,SLC,Salt Lake City International Airport,DTW,Detroit Metropolitan Airport,40.78839,-111.97777,42.21206,-83.34884,1511,124,5.524818001323626,0.0820648577101257,8.21,0.0885233314704085,8.85,10.239902412577935,5.524818001323626,1.4500834649143377,8.09,2,-3.535631299152243,1.178533330066352
BZN-MSP,BZN,Bozeman Yellowstone International Airport (Gallatin Field Airport),MSP,Minneapolis-Saint Paul International Airport,45.7769,-111.15301,44.88055,-93.21692,748,74,6.909090909090909,0.0989304812834224,9.89,0.109211187498618,10.92,5.0691244239631335,6.909090909090909,1.8134096874254355,8.09,2,-3.218120288930802,0.41695659865174417
LCH-IAH,LCH,Lake Charles Regional Airport,IAH,George Bush Intercontinental Airport,30.1261,-93.2234,29.98047,-95.33972,1162,104,6.644578313253012,0.0895008605851979,8.95,0.0971561703635722,9.72,7.874762808349146,6.644578313253012,1.7439838092527593,8.06,2,-3.3451924704721545,0.7952485480753669
ATL-STT,ATL,Hartsfield-Jackson Atlanta International Airport,STT,Cyril E. King Airport,33.64044,-84.42694,18.33731,-64.97336,664,67,5.385542168674699,0.1009036144578313,10.09,0.1120563965953247,11.21,4.4998644619137975,5.385542168674699,1.413528128261076,8.06,2,-3.3719674637134154,0.4804135367987716
FNT-BWI,FNT,Bishop International Airport,BWI,Baltimore-Washington International Airport,42.9655,-83.74346,39.1754,-76.6682,555,57,5.079279279279279,0.1027027027027027,10.27,0.1154367740440124,11.54,3.7611818921116833,5.079279279279279,1.333144167789837,8.06,2,-3.3890747006511663,0.41568716319262383
GRR-ATL,GRR,Gerald R. Ford International Airport,ATL,Hartsfield-Jackson Atlanta International Airport,42.88082,-85.52277,33.64044,-84.42694,1395,116,7.455197132616488,0.0831541218637992,8.32,0.0900408608687813,9.0,9.453781512605042,7.455197132616488,1.956744654230049,8.06,2,-3.3238163009557544,0.9216544332422171
GEG-PHX,GEG,Spokane International Airport,PHX,Phoenix Sky Harbor International Airport,47.61986,-117.53384,33.43417,-112.00806,1008,94,6.304563492063492,0.0932539682539682,9.33,0.1016345550530939,10.16,6.83111954459203,6.304563492063492,1.6547410740324129,8.05,2,-3.3470521748327435,0.6947685414955022
STT-ATL,STT,Cyril E. King Airport,ATL,Hartsfield-Jackson Atlanta International Airport,18.33731,-64.97336,33.64044,-84.42694,659,65,7.993930197268589,0.0986342943854324,9.86,0.110159534912817,11.02,4.465979940363242,7.993930197268589,2.0981444087319128,8.04,2,-3.118425555075969,0.25977671763698434
TVC-DTW,TVC,Cherry Capital Airport,DTW,Detroit Metropolitan Airport,44.74144,-85.58224,42.21206,-83.34884,814,78,8.013513513513514,0.0958230958230958,9.58,0.1057014080949979,10.57,5.516400108430469,8.013513513513514,2.1032843867489537,8.04,2,-3.143050898206739,0.38891048061090866
ABQ-ATL,ABQ,Albuquerque International Sunport,ATL,Hartsfield-Jackson Atlanta International Airport,35.04022,-106.60919,33.64044,-84.42694,890,83,9.612359550561798,0.0932584269662921,9.33,0.1026374616149779,10.26,6.031444835998916,9.612359550561798,2.522929015895485,8.04,2,-2.993960177812312,0.3156307061335833
CLL-IAH,CLL,Easterwood Airport,IAH,George Bush Intercontinental Airport,30.58859,-96.36382,29.98047,-95.33972,763,73,9.060288335517694,0.0956749672346002,9.57,0.1061542143671241,10.62,5.170777988614801,9.060288335517694,2.37802843451908,8.02,2,-3.036386488582943,0.2598723644194203
MRY-PHX,MRY,Monterey Regional Airport (Monterey Peninsula Airport),PHX,Phoenix Sky Harbor International Airport,36.58698,-121.84295,33.43417,-112.00806,667,64,10.632683658170915,0.095952023988006,9.6,0.1077067627103365,10.77,4.520195174844131,10.632683658170915,2.7907306189424976,8.01,2,-2.8676457623248,0.048733061274101784
PDX-LGB,PDX,Portland International Airport,LGB,Long Beach Airport (Daugherty Field),45.58872,-122.5975,33.81772,-118.15161,809,78,6.011124845488257,0.0964153275648949,9.64,0.106282823981109,10.63,5.482515586879913,6.011124845488257,1.5777230565585978,7.99,2,-3.3668947110921463,0.5633523908206383
COS-SLC,COS,City of Colorado Springs Municipal Airport,SLC,Salt Lake City International Airport,38.80581,-104.70025,40.78839,-111.97777,646,63,8.088235294117647,0.0975232198142414,9.75,0.1093982399448098,10.94,4.377880184331797,8.088235294117647,2.1228964026555506,7.98,2,-3.1363423439442064,0.2530807197374749
JAX-DCA,JAX,Jacksonville International Airport,DCA,Ronald Reagan Washington National Airport,30.49406,-81.68786,38.85208,-77.03772,724,71,5.842541436464089,0.0980662983425414,9.81,0.1087513191733351,10.88,4.906478720520466,5.842541436464089,1.533475442641493,7.98,2,-3.3706670445759084,0.5057390281728914
CLT-IND,CLT,Charlotte Douglas International Airport,IND,Indianapolis International Airport,35.21401,-80.94313,39.71733,-86.29438,585,59,4.758974358974359,0.1008547008547008,10.09,0.1133008569325958,11.33,3.9644890214150177,4.758974358974359,1.2490746349014064,7.98,2,-3.4634135688116428,0.4836005413716452
SNA-SLC,SNA,John Wayne Airport (Orange County Airport),SLC,Salt Lake City International Airport,33.67566,-117.86822,40.78839,-111.97777,1705,128,4.889149560117302,0.0750733137829912,7.51,0.0812249789467191,8.12,11.554621848739496,4.889149560117302,1.2832413543614964,7.95,2,-3.7178522261691507,1.4115392080669449
GJT-PHX,GJT,Grand Junction Regional Airport (Walker Field),PHX,Phoenix Sky Harbor International Airport,39.12241,-108.52673,33.43417,-112.00806,1079,96,7.264133456904541,0.0889712696941612,8.9,0.0972104215426871,9.72,7.312279750609921,7.264133456904541,1.906596707848961,7.95,2,-3.314734490898968,0.6911902738164679
SAN-DTW,SAN,San Diego International Airport (Lindbergh Field),DTW,Detroit Metropolitan Airport,32.73356,-117.18966,42.21206,-83.34884,766,74,5.740208877284595,0.0966057441253263,9.66,0.1069412090055752,10.69,5.191108701545135,5.740208877284595,1.5066165032243033,7.94,2,-3.407825451468275,0.5579081452952704
CLE-CLT,CLE,Cleveland Hopkins International Airport,CLT,Charlotte Douglas International Airport,41.41089,-81.8494,35.21401,-80.94313,1261,108,4.859635210150674,0.0856463124504361,8.56,0.0930279845693079,9.3,8.54567633505015,4.859635210150674,1.2754948058138251,7.91,2,-3.6190229777096596,1.0554782642355007
FAI-ANC,FAI,Fairbanks International Airport,ANC,Ted Stevens Anchorage International Airport,64.81368,-147.85967,61.17432,-149.99619,724,68,8.088397790055248,0.0939226519337016,9.39,0.105110542474306,10.51,4.906478720520466,8.088397790055248,2.122939052507939,7.85,2,-3.205324745598181,0.33978388535376436
SLC-MCI,SLC,Salt Lake City International Airport,MCI,Kansas City International Airport,40.78839,-111.97777,39.29761,-94.71391,671,64,6.882265275707899,0.0953800298062593,9.54,0.1071479727611259,10.71,4.547302792084576,6.882265275707899,1.806368838768477,7.83,2,-3.3262563477976275,0.40048978381987227
MSP-BIL,MSP,Minneapolis-Saint Paul International Airport,BIL,Billings Logan International Airport,44.88055,-93.21692,45.80766,-108.54286,705,67,4.811347517730496,0.0950354609929078,9.5,0.1063491763960598,10.63,4.777717538628354,4.811347517730496,1.2628208707954058,7.76,2,-3.572440189341623,0.6168300922277495
ESC-DTW,ESC,Delta County Airport,DTW,Detroit Metropolitan Airport,45.72267,-87.09373,42.21206,-83.34884,606,55,11.917491749174918,0.0907590759075907,9.08,0.1042649957490483,10.43,4.106804011927352,11.917491749174918,3.1279505903346245,7.75,2,-2.8497919343448537,-0.06193649472134738
SLC-IDA,SLC,Salt Lake City International Airport,IDA,Idaho Falls Regional Airport,40.78839,-111.97777,43.51456,-112.07017,1432,113,4.3331005586592175,0.0789106145251396,7.89,0.085908020234222,8.59,9.704526972079154,4.3331005586592175,1.137296734556225,7.75,2,-3.789457546374084,1.2665781253632413
BUR-PDX,BUR,Bob Hope Airport (Hollywood Burbank Airport),PDX,Portland International Airport,34.20062,-118.3585,45.58872,-122.5975,1035,90,6.13816425120773,0.0869565217391304,8.7,0.0956925876641657,9.57,7.01409596096503,6.13816425120773,1.6110667326004542,7.74,2,-3.5134305607480916,0.7844194634282945
MSP-LSE,MSP,Minneapolis-Saint Paul International Airport,LSE,La Crosse Regional Airport,44.88055,-93.21692,43.87938,-91.25654,553,53,5.732368896925859,0.0958408679927667,9.58,0.1096647580380216,10.97,3.747628083491461,5.732368896925859,1.5045587655973385,7.74,2,-3.471522347351237,0.4195824337837919
PDX-ANC,PDX,Portland International Airport,ANC,Ted Stevens Anchorage International Airport,45.58872,-122.5975,61.17432,-149.99619,973,86,4.907502569373073,0.0883864337101747,8.84,0.0974940232980691,9.75,6.59392789373814,4.907502569373073,1.288058417158287,7.69,2,-3.6449945023781027,0.8446751776189467
SLC-PSC,SLC,Salt Lake City International Airport,PSC,Tri-Cities Airport,40.78839,-111.97777,46.26468,-119.11903,1016,88,5.695866141732283,0.0866141732283464,8.66,0.0955296478484123,9.55,6.88533477907292,5.695866141732283,1.49497798995598,7.68,2,-3.5816629950880228,0.8165957575768101
SLC-MSO,SLC,Salt Lake City International Airport,MSO,Missoula International Airport,40.78839,-111.97777,46.91631,-114.09056,1085,93,4.763133640552995,0.0857142857142857,8.57,0.0941865713070279,9.42,7.352941176470589,4.763133640552995,1.250166309856429,7.68,2,-3.690980608019014,0.9534098110311662
TUS-ATL,TUS,Tucson International Airport,ATL,Hartsfield-Jackson Atlanta International Airport,32.11608,-110.94103,33.64044,-84.42694,673,62,6.809806835066865,0.0921248142644873,9.21,0.1042834243193119,10.43,4.560856600704798,6.809806835066865,1.787350875345634,7.67,2,-3.410631240837084,0.43947831525848624
SLC-CVG,SLC,Salt Lake City International Airport,CVG,Cincinnati/Northern Kentucky International Airport,40.78839,-111.97777,39.04614,-84.66217,580,54,6.2620689655172415,0.093103448275862,9.31,0.1067810102923943,10.68,3.9306044998644616,6.2620689655172415,1.643587654991402,7.64,2,-3.468474678699967,0.41621502349910544
SNA-EWR,SNA,John Wayne Airport (Orange County Airport),EWR,Newark Liberty International Airport,33.67566,-117.86822,40.6925,-74.16866,839,74,7.759237187127533,0.0882002383790226,8.82,0.0986273556963026,9.86,5.685822716183248,7.759237187127533,2.036545193471793,7.64,2,-3.3531432414406392,0.4991267927849403
SNA-ATL,SNA,John Wayne Airport (Orange County Airport),ATL,Hartsfield-Jackson Atlanta International Airport,33.67566,-117.86822,33.64044,-84.42694,1053,89,6.37037037037037,0.0845204178537511,8.45,0.0933313850813774,9.33,7.1360802385470326,6.37037037037037,1.672013220569651,7.63,2,-3.542640420571676,0.7969326696280644
FLL-HOU,FLL,Fort Lauderdale-Hollywood International Airport,HOU,William P. Hobby Airport,26.07258,-80.15275,29.64542,-95.27889,738,67,5.830623306233062,0.0907859078590785,9.08,0.102161201669246,10.22,5.001355380862022,5.830623306233062,1.53034732447062,7.61,2,-3.5441025464937637,0.5847940823124542
SGU-SLC,SGU,St. George Regional Airport,SLC,Salt Lake City International Airport,37.09058,-113.59306,40.78839,-111.97777,1330,104,5.5661654135338345,0.0781954887218045,7.82,0.0857420188802994,8.57,9.013282732447818,5.5661654135338345,1.460935804077122,7.61,2,-3.700622736366542,1.0977832826114033
ONT-SEA,ONT,Ontario International Airport,SEA,Seattle-Tacoma International Airport,34.056,-117.60119,47.44898,-122.30931,985,84,6.258883248730965,0.0852791878172588,8.53,0.0945724304136664,9.46,6.675250745459474,6.258883248730965,1.6427515088532716,7.59,2,-3.5576618526841406,0.7568182963214268
CVG-LAX,CVG,Cincinnati/Northern Kentucky International Airport,LAX,Los Angeles International Airport,39.04614,-84.66217,33.94254,-118.40807,578,53,5.958477508650519,0.0916955017301038,9.17,0.105621072269658,10.56,3.9170506912442393,5.958477508650519,1.5639048579135222,7.55,2,-3.538716144770745,0.4559987501489327
SLC-SUN,SLC,Salt Lake City International Airport,SUN,Friedman Memorial Airport,40.78839,-111.97777,43.50484,-114.29659,658,60,5.155015197568389,0.0911854103343465,9.12,0.1037085580459474,10.37,4.459203036053131,5.155015197568389,1.3530223615665062,7.54,2,-3.6326916495466004,0.58939343287876
BNA-LAS,BNA,Nashville International Airport,LAS,McCarran International Airport,36.12448,-86.67818,36.08036,-115.15233,968,81,6.411157024793388,0.0836776859504132,8.37,0.0932688080513372,9.33,6.560043372187585,6.411157024793388,1.682718379210863,7.49,2,-3.5845811892015957,0.74672428449695
RSW-IAH,RSW,Southwest Florida International Airport,IAH,George Bush Intercontinental Airport,26.53617,-81.75517,29.98047,-95.33972,663,59,5.822021116138763,0.0889894419306184,8.9,0.1017183315843094,10.17,4.493087557603687,5.822021116138763,1.528089531794951,7.45,2,-3.6058006704511834,0.5523163361841118
PIT-LAS,PIT,Pittsburgh International Airport,LAS,McCarran International Airport,40.49147,-80.23287,36.08036,-115.15233,660,59,4.684848484848485,0.0893939393939394,8.94,0.1021198513142475,10.21,4.472756844673354,4.684848484848485,1.2296190248946153,7.43,2,-3.730879551363562,0.6508636349128697
PIH-SLC,PIH,Pocatello Regional Airport,SLC,Salt Lake City International Airport,42.91131,-112.59586,40.78839,-111.97777,709,61,8.176304654442877,0.0860366713681241,8.6,0.0984067824460174,9.84,4.804825155868799,8.176304654442877,2.1460117203262143,7.43,2,-3.3876427287819006,0.3960208173427776
JAC-SLC,JAC,Jackson Hole Airport,SLC,Salt Lake City International Airport,43.60732,-110.73774,40.78839,-111.97777,1032,83,6.825581395348837,0.0804263565891472,8.04,0.0897624443452545,8.98,6.9937652480346975,6.825581395348837,1.7914911798815845,7.41,2,-3.595891505980847,0.7791861272184122
MSP-BJI,MSP,Minneapolis-Saint Paul International Airport,BJI,Bemidji Regional Airport,44.88055,-93.21692,47.50942,-94.93372,727,62,7.092159559834938,0.0852819807427785,8.53,0.097474107616479,9.75,4.926809433450799,7.092159559834938,1.8614592020564145,7.36,2,-3.5299019027635863,0.51367773754857
FLL-PHX,FLL,Fort Lauderdale-Hollywood International Airport,PHX,Phoenix Sky Harbor International Airport,26.07258,-80.15275,33.43417,-112.00806,702,61,5.219373219373219,0.0868945868945869,8.69,0.0992656945122545,9.93,4.757386825698021,5.219373219373219,1.3699142308066192,7.35,2,-3.718601011078645,0.6533295412168959
SBA-PHX,SBA,Santa Barbara Municipal Airport (Santa Barbara Airport),PHX,Phoenix Sky Harbor International Airport,34.42621,-119.84037,33.43417,-112.00806,1067,84,6.609184629803186,0.0787253983130271,7.87,0.0879272382166479,8.79,7.230956898888588,6.609184629803186,1.7346941285572668,7.34,2,-3.6546861662419534,0.8362221902431476
SLC-FCA,SLC,Salt Lake City International Airport,FCA,Glacier Park International Airport,40.78839,-111.97777,48.3114,-114.25507,943,77,4.364793213149523,0.0816542948038176,8.17,0.0916693068061631,9.17,6.390620764434807,4.364793213149523,1.145615016574678,7.27,2,-3.8848312244278915,0.9365781159495574
AUS-SLC,AUS,Austin-Bergstrom International Airport,SLC,Salt Lake City International Airport,30.19453,-97.66987,40.78839,-111.97777,640,53,8.7609375,0.0828125,8.28,0.0967717391876056,9.68,4.33721875847113,8.7609375,2.299458661417323,7.24,2,-3.406971063407448,0.3262141637721571
PDX-BUR,PDX,Portland International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),45.58872,-122.5975,34.20062,-118.3585,1034,81,5.59284332688588,0.0783365570599613,7.83,0.087840464725598,8.78,7.007319056654921,5.59284332688588,1.4679378810724095,7.24,2,-3.795517979740422,0.9124763464590278
ANC-PDX,ANC,Ted Stevens Anchorage International Airport,PDX,Portland International Airport,61.17432,-149.99619,45.58872,-122.5975,971,77,5.0319258496395465,0.0792996910401647,7.93,0.0892727236216882,8.93,6.580374085117918,5.0319258496395465,1.3207154460996184,7.2,2,-3.8561380200152366,0.9150429424302448
